1099050,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099050,"1 cubic inch, boneless, cooked",17
1099050,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099050,"1 oz, with bone, cooked (yield after bone removed)",19
1099050,"1 oz, boneless, raw (yield after cooking)",27
1099050,"1 oz, boneless, cooked",28.35
1099050,"1 cup, cooked, flaked",136
1099051,1 large fillet,255
1099051,1 medium fillet,170
1099051,1 small fillet,113
1099051,"1 small whiting (yield after cooking, bone removed)",122
1099051,"1 medium whiting (yield after cooking, bone removed)",245
1099051,"1 large whiting (yield after cooking, bone removed)",490
1099051,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099051,"1 cubic inch, boneless, cooked",17
1099051,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099051,"1 oz, with bone, cooked (yield after bone removed)",19
1099051,"1 oz, boneless, raw (yield after cooking)",27
1099051,"1 oz, boneless, cooked",28.35
1099051,"1 cup, cooked, flaked",136
1099052,1 large fillet,255
1099052,1 medium fillet,170
1099052,1 small fillet,113
1099052,"1 small whiting (yield after cooking, bone removed)",122
1099052,"1 medium whiting (yield after cooking, bone removed)",245
1099052,"1 large whiting (yield after cooking, bone removed)",490
1099052,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099052,"1 cubic inch, boneless, cooked",17
1099052,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099052,"1 oz, with bone, cooked (yield after bone removed)",19
1099052,"1 oz, boneless, raw (yield after cooking)",27
1099052,"1 oz, boneless, cooked",28.35
1099052,"1 cup, cooked, flaked",136
1099053,1 medium fillet,170
1099053,1 large fillet,255
1099053,1 small fillet,113
1099053,"1 small whiting (yield after cooking, bone removed)",122
1099053,"1 medium whiting (yield after cooking, bone removed)",245
1099053,"1 large whiting (yield after cooking, bone removed)",490
1099053,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099053,"1 cubic inch, boneless, cooked",17
1099053,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099053,"1 oz, with bone, cooked (yield after bone removed)",19
1099053,"1 oz, boneless, raw (yield after cooking)",27
1099053,"1 oz, boneless, cooked",28.35
1099053,"1 cup, cooked, flaked",136
1099054,1 medium fillet,170
1099054,1 large fillet,255
1099054,1 small fillet,113
1099054,"1 small whiting (yield after cooking, bone removed)",122
1099054,"1 medium whiting (yield after cooking, bone removed)",245
1099054,"1 large whiting (yield after cooking, bone removed)",490
1099054,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099054,"1 cubic inch, boneless, cooked",17
1099054,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099054,"1 oz, with bone, cooked (yield after bone removed)",19
1099054,"1 oz, boneless, raw (yield after cooking)",27
1099054,"1 oz, boneless, cooked",28.35
1099054,"1 cup, cooked, flaked",136
1099055,1 large fillet,255
1099055,1 medium fillet,170
1099055,1 small fillet,113
1099055,"1 small whiting (yield after cooking, bone removed)",122
1099055,"1 medium whiting (yield after cooking, bone removed)",245
1099055,"1 large whiting (yield after cooking, bone removed)",490
1099055,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099055,"1 cubic inch, boneless, cooked",17
1099055,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099055,"1 oz, with bone, cooked (yield after bone removed)",19
1099055,"1 oz, boneless, raw (yield after cooking)",27
1099055,"1 oz, boneless, cooked",28.35
1099055,"1 cup, cooked, flaked",136
1099056,1 large fillet,255
1099056,1 medium fillet,170
1099056,1 small fillet,113
1099056,"1 small whiting (yield after cooking, bone removed)",122
1099056,"1 medium whiting (yield after cooking, bone removed)",245
1099056,"1 large whiting (yield after cooking, bone removed)",490
1099056,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099056,"1 cubic inch, boneless, cooked",17
1099056,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099056,"1 oz, with bone, cooked (yield after bone removed)",19
1099056,"1 oz, boneless, raw (yield after cooking)",27
1099056,"1 oz, boneless, cooked",28.35
1099056,"1 cup, cooked, flaked",136
1099057,1 medium fillet,170
1099057,1 large fillet,255
1099057,1 small fillet,113
1099057,"1 small whiting (yield after cooking, bone removed)",122
1099057,"1 medium whiting (yield after cooking, bone removed)",245
1099057,"1 large whiting (yield after cooking, bone removed)",490
1099057,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099057,"1 cubic inch, boneless, cooked",17
1099057,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099057,"1 oz, with bone, cooked (yield after bone removed)",19
1099057,"1 oz, boneless, raw (yield after cooking)",27
1099057,"1 oz, boneless, cooked",28.35
1099057,"1 cup, cooked, flaked",136
1099058,1 medium fillet,170
1099058,1 large fillet,255
1099058,1 small fillet,113
1099058,"1 small whiting (yield after cooking, bone removed)",122
1099058,"1 medium whiting (yield after cooking, bone removed)",245
1099058,"1 large whiting (yield after cooking, bone removed)",490
1099058,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099058,"1 cubic inch, boneless, cooked",17
1099058,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099058,"1 oz, with bone, cooked (yield after bone removed)",19
1099058,"1 oz, boneless, raw (yield after cooking)",27
1099058,"1 oz, boneless, cooked",28.35
1099058,"1 cup, cooked, flaked",136
1099059,1 medium fillet,170
1099059,1 large fillet,255
1099059,1 small fillet,113
1099059,"1 small whiting (yield after cooking, bone removed)",122
1099059,"1 medium whiting (yield after cooking, bone removed)",245
1099059,"1 large whiting (yield after cooking, bone removed)",490
1099059,"1 cubic inch, with bone, cooked",11
1099059,"1 cubic inch, boneless, cooked",17
1099059,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099059,"1 oz, with bone, cooked (yield after bone removed)",19
1099059,"1 oz, boneless, raw (yield after cooking)",23
1099059,"1 oz, boneless, cooked",28.35
1099059,"1 cup, cooked, flaked",136
1099060,1 large whole fish,510
1099060,1 medium whole fish,340
1099060,1 small whole fish,226
1099060,1 large fillet,255
1099060,1 medium fillet,170
1099060,1 small fillet,113
1099060,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099060,"1 cubic inch, boneless, cooked",17
1099060,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099060,"1 oz, with bone, cooked (yield after bone removed)",19
1099060,"1 oz, boneless, raw (yield after cooking)",23
1099060,"1 oz, boneless, cooked",28.35
1099060,"1 cup, cooked, flaked",136
1099061,1 medium whole fish,340
1099061,1 large whole fish,510
1099061,1 small whole fish,226
1099061,1 medium fillet,170
1099061,1 large fillet,255
1099061,1 small fillet,113
1099061,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099061,"1 cubic inch, boneless, cooked",17
1099061,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099061,"1 oz, with bone, cooked (yield after bone removed)",19
1099061,"1 oz, boneless, raw (yield after cooking)",23
1099061,"1 oz, boneless, cooked",28.35
1099061,"1 cup, cooked, flaked",136
1099062,1 medium whole fish,340
1099062,1 large whole fish,510
1099062,1 small whole fish,226
1099062,1 large fillet,255
1099062,1 medium fillet,170
1099062,1 small fillet,113
1099062,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099062,"1 cubic inch, boneless, cooked",17
1099062,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099062,"1 oz, with bone, cooked (yield after bone removed)",19
1099062,"1 oz, boneless, raw (yield after cooking)",23
1099062,"1 oz, boneless, cooked",28.35
1099062,"1 cup, cooked, flaked",136
1099063,1 large whole fish,510
1099063,1 medium whole fish,340
1099063,1 small whole fish,226
1099063,1 large fillet,255
1099063,1 medium fillet,170
1099063,1 small fillet,113
1099063,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099063,"1 cubic inch, boneless, cooked",17
1099063,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099063,"1 oz, with bone, cooked (yield after bone removed)",19
1099063,"1 oz, boneless, raw (yield after cooking)",23
1099063,"1 oz, boneless, cooked",28.35
1099063,"1 cup, cooked, flaked",136
1099064,1 medium whole fish,340
1099064,1 large whole fish,510
1099064,1 small whole fish,226
1099064,1 large fillet,255
1099064,1 medium fillet,170
1099064,1 small fillet,113
1099064,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099064,"1 cubic inch, boneless, cooked",17
1099064,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099064,"1 oz, with bone, cooked (yield after bone removed)",19
1099064,"1 oz, boneless, raw (yield after cooking)",23
1099064,"1 oz, boneless, cooked",28.35
1099064,"1 cup, cooked, flaked",136
1099065,1 medium whole fish,340
1099065,1 large whole fish,510
1099065,1 small whole fish,226
1099065,1 large fillet,255
1099065,1 medium fillet,170
1099065,1 small fillet,113
1099065,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099065,"1 cubic inch, boneless, cooked",17
1099065,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099065,"1 oz, with bone, cooked (yield after bone removed)",19
1099065,"1 oz, boneless, raw (yield after cooking)",23
1099065,"1 oz, boneless, cooked",28.35
1099065,"1 cup, cooked, flaked",136
1099066,1 large whole fish,510
1099066,1 medium whole fish,340
1099066,1 small whole fish,226
1099066,1 medium fillet,170
1099066,1 large fillet,255
1099066,1 small fillet,113
1099066,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099066,"1 cubic inch, boneless, cooked",17
1099066,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099066,"1 oz, with bone, cooked (yield after bone removed)",19
1099066,"1 oz, boneless, raw (yield after cooking)",27
1099066,"1 oz, boneless, cooked",28.35
1099066,"1 cup, cooked, flaked",136
1099067,1 medium whole fish,340
1099067,1 large whole fish,510
1099067,1 small whole fish,226
1099067,1 medium fillet,170
1099067,1 large fillet,255
1099067,1 small fillet,113
1099067,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099067,"1 cubic inch, boneless, cooked",17
1099067,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099067,"1 oz, with bone, cooked (yield after bone removed)",19
1099067,"1 oz, boneless, raw (yield after cooking)",27
1099067,"1 oz, boneless, cooked",28.35
1099067,"1 cup, cooked, flaked",136
1099068,1 large whole fish,510
1099068,1 medium whole fish,340
1099068,1 small whole fish,226
1099068,1 large fillet,255
1099068,1 medium fillet,170
1099068,1 small fillet,113
1099068,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099068,"1 cubic inch, boneless, cooked",17
1099068,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099068,"1 oz, with bone, cooked (yield after bone removed)",19
1099068,"1 oz, boneless, raw (yield after cooking)",27
1099068,"1 oz, boneless, cooked",28.35
1099068,"1 cup, cooked, flaked",136
1099069,1 large whole fish,510
1099069,1 medium whole fish,340
1099069,1 small whole fish,226
1099069,1 medium fillet,170
1099069,1 large fillet,255
1099069,1 small fillet,113
1099069,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099069,"1 cubic inch, boneless, cooked",17
1099069,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099069,"1 oz, with bone, cooked (yield after bone removed)",19
1099069,"1 oz, boneless, raw (yield after cooking)",27
1099069,"1 oz, boneless, cooked",28.35
1099069,"1 cup, cooked, flaked",136
1099070,1 medium whole fish,340
1099070,1 large whole fish,510
1099070,1 small whole fish,226
1099070,1 medium fillet,170
1099070,1 large fillet,255
1099070,1 small fillet,113
1099070,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099070,"1 cubic inch, boneless, cooked",17
1099070,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099070,"1 oz, with bone, cooked (yield after bone removed)",19
1099070,"1 oz, boneless, raw (yield after cooking)",27
1099070,"1 oz, boneless, cooked",28.35
1099070,"1 cup, cooked, flaked",136
1099071,1 large whole fish,510
1099071,1 medium whole fish,340
1099071,1 small whole fish,226
1099071,1 large fillet,255
1099071,1 medium fillet,170
1099071,1 small fillet,113
1099071,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099071,"1 cubic inch, boneless, cooked",17
1099071,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099071,"1 oz, with bone, cooked (yield after bone removed)",19
1099071,"1 oz, boneless, raw (yield after cooking)",27
1099071,"1 oz, boneless, cooked",28.35
1099071,"1 cup, cooked, flaked",136
1099072,1 medium whole fish,340
1099072,1 large whole fish,510
1099072,1 small whole fish,226
1099072,1 large fillet,255
1099072,1 medium fillet,170
1099072,1 small fillet,113
1099072,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099072,"1 cubic inch, boneless, cooked",17
1099072,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099072,"1 oz, with bone, cooked (yield after bone removed)",19
1099072,"1 oz, boneless, raw (yield after cooking)",27
1099072,"1 oz, boneless, cooked",28.35
1099072,"1 cup, cooked, flaked",136
1099073,1 large whole fish,510
1099073,1 medium whole fish,340
1099073,1 small whole fish,226
1099073,1 medium fillet,170
1099073,1 large fillet,255
1099073,1 small fillet,113
1099073,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099073,"1 cubic inch, boneless, cooked",17
1099073,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099073,"1 oz, with bone, cooked (yield after bone removed)",19
1099073,"1 oz, boneless, raw (yield after cooking)",27
1099073,"1 oz, boneless, cooked",28.35
1099073,"1 cup, cooked, flaked",136
1099074,1 medium whole fish,340
1099074,1 large whole fish,510
1099074,1 small whole fish,226
1099074,1 large fillet,255
1099074,1 medium fillet,170
1099074,1 small fillet,113
1099074,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099074,"1 cubic inch, boneless, cooked",17
1099074,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099074,"1 oz, with bone, cooked (yield after bone removed)",19
1099074,"1 oz, boneless, raw (yield after cooking)",27
1099074,"1 oz, boneless, cooked",28.35
1099074,"1 cup, cooked, flaked",136
1099075,1 large whole fish,510
1099075,1 medium whole fish,340
1099075,1 small whole fish,226
1099075,1 medium fillet,170
1099075,1 large fillet,255
1099075,1 small fillet,113
1099075,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099075,"1 cubic inch, boneless, cooked",17
1099075,"1 oz, with bone, raw (yield after cooking, bone removed)",18
1099075,"1 oz, with bone, cooked (yield after bone removed)",19
1099075,"1 oz, boneless, raw (yield after cooking)",27
1099075,"1 oz, boneless, cooked",28.35
1099075,"1 cup, cooked, flaked",136
1099076,1 medium whole fish,340
1099076,1 large whole fish,510
1099076,1 small whole fish,226
1099076,1 medium fillet,170
1099076,1 large fillet,255
1099076,1 small fillet,113
1099076,"1 cubic inch, with bone, cooked (yield after bone removed)",11
1099076,"1 cubic inch, boneless, cooked",17
1099076,"1 oz, with bone, raw (yield after cooking, bone removed)",15
1099076,"1 oz, with bone, cooked (yield after bone removed)",19
1099076,"1 oz, boneless, raw (yield after cooking)",23
1099076,"1 oz, boneless, cooked",28.35
1099076,"1 cup, cooked, flaked",136
1099077,"1 leg, cooked (yield after bone removed)",24
1099077,"1 oz, with bone, raw (yield after cooking, bone removed)",17
1099077,"1 oz, with bone, cooked (yield after bone removed)",22
1099077,"1 oz, boneless, cooked",28.35
1099078,"1 oz, boneless, cooked",28.35
1099079,"1 oz, boneless, cooked",28.35
1099080,"1 oz, boneless, cooked",28.35
1099081,1 oz,28.35
1099082,"1 oz, dried, yield after cooking",47
1099082,"1 cup dried, yield after cooking",88
1099082,"1 cup, cooked",106
1099083,"1 oz, boneless, cooked",28.35
1099084,1 oz,28.35
1099084,"1 cup, cooked",186
1099085,"1 can (8 oz), solids  and liquid",227
1099085,1 tablespoon,14
1099086,1 oz,28.35
1099086,1 tablespoon,16
1099087,"1 oz, boneless, raw",28.35
1099088,1 squid,272
1099088,1 piece,14
1099088,"1 cup, cooked",140
1099089,1 squid,272
1099089,1 piece,14
1099089,"1 cup, cooked",140
1099090,1 piece,9.7
1099090,"1 oz, cooked",28.35
1099090,"1 cup, cooked",150
1099091,1 piece,9.7
1099091,"1 oz, cooked",28.35
1099091,"1 cup, cooked",150
1099092,1 piece,9.7
1099092,"1 oz, cooked",28.35
1099092,"1 cup, cooked",150
1099093,"1 oz, boneless, cooked",28.35
1099093,"1 cup, cooked",140
1099094,1 small squid,42
1099094,"1 oz, boneless",28.35
1099095,"1 oz, boneless",28.35
1099096,1 can (4 oz),115
1099097,"1 oz, boneless, cooked",28.35
1099097,"1 cup, cooked",140
1099098,"1 oz, boneless, cooked",28.35
1099099,1 abalone,32
1099099,"1 oz, cooked",28.35
1099100,"1 oz, cooked",28.35
1099101,1 small,9
1099101,"1 lb, with shell, yield after shell removed",68
1099101,1 medium,14.5
1099101,1 large,20
1099101,1 cup with liquid and clams,227
1099102,10 strips,42
1099102,1 small,10
1099102,1 medium,12.5
1099102,1 large,19
1099102,"1 oz, without shell, cooked",28
1099102,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099102,"1 cup, strips",108
1099102,"1 cup, NFS",150
1099103,10 strips,42
1099103,1 small,10
1099103,"1 quart, raw, in shell (yield after cooking, shell removed)",187
1099103,1 medium,12.5
1099103,1 large,19
1099103,"1 oz, without shell, cooked",28
1099103,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099103,"1 cup, strips",108
1099103,"1 cup, NFS",150
1099104,1 small,10
1099104,"1 quart, raw, in shell (yield after cooking, shell removed)",187
1099104,1 medium,12.5
1099104,1 large,19
1099104,"1 oz, without shell, cooked",28
1099104,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099105,10 strips,42
1099105,1 small,10
1099105,1 medium,12.5
1099105,1 large,19
1099105,"1 oz, without shell, cooked",28
1099105,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099105,"1 cup, strips",108
1099105,"1 cup, NFS",150
1099106,10 strips,42
1099106,1 small,10
1099106,1 medium,12.5
1099106,1 large,19
1099106,"1 oz, without shell, cooked",28
1099106,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099106,"1 cup, strips",108
1099106,"1 cup, NFS",150
1099107,10 fresh,122
1099107,10 strips,42
1099107,1 small,10
1099107,1 medium,12.5
1099107,1 large,19
1099107,"1 oz, without shell, cooked",28.35
1099107,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099107,"1 cup, strips",108
1099107,"1 cup, NFS",150
1099108,10 strips,42
1099108,1 small,10
1099108,"1 quart, raw, in shell (yield after cooking, shell removed)",187
1099108,1 medium,12.5
1099108,1 large,19
1099108,"1 oz, without shell, cooked",28
1099108,"1 oz, raw (yield after cooking)",22
1099108,"1 cup (8 large clams, 12 medium clams, 15 small clams)",150
1099108,"1 cup, strips",108
1099108,"1 cup, NFS",150
1099109,1 oz,28.35
1099109,"1 cup, solids only",160
1099110,1 small clam,10
1099110,1 large clam,20
1099110,1 oz,28.35
1099111,"3-12"" legs",162
1099111,"1 snow crab leg (cooked, shell removed)",10
1099111,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099111,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099111,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099111,"1 leg claw (cooked, shell removed), NFS",9
1099111,"1 king crab leg, 19"" (cooked, shell removed)",119
1099111,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099111,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099111,"1 oz, without shell, cooked",28.35
1099111,"1 cup, cooked, flaked and pieces",118
1099112,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099112,"1 snow crab leg (cooked, shell removed)",10
1099112,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099112,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099112,"1 leg claw (cooked, shell removed), NFS",9
1099112,"1 king crab leg, 19"" (cooked, shell removed)",119
1099112,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099112,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099112,"1 oz, without shell, cooked",28.35
1099112,"1 cup, cooked, flaked and pieces",118
1099113,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099113,"1 snow crab leg (cooked, shell removed)",10
1099113,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099113,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099113,"1 leg claw (cooked, shell removed), NFS",9
1099113,"1 king crab leg, 19"" (cooked, shell removed)",119
1099113,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099113,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099113,"1 oz, without shell, cooked",28.35
1099113,"1 cup, cooked, flaked and pieces",118
1099114,"1 snow crab leg (cooked, shell removed)",10
1099114,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099114,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099114,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099114,"1 leg claw (cooked, shell removed), NFS",9
1099114,"1 king crab leg, 19"" (cooked, shell removed)",119
1099114,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099114,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099114,"1 oz, without shell, cooked",28.35
1099114,"1 cup, cooked, flaked and pieces",118
1099115,"1 snow crab leg (cooked, shell removed)",10
1099115,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099115,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099115,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099115,"1 leg claw (cooked, shell removed), NFS",9
1099115,"1 king crab leg, 19"" (cooked, shell removed)",119
1099115,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099115,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099115,"1 oz, without shell, cooked",28.35
1099115,"1 cup, cooked, flaked and pieces",118
1099116,"1 oz king crab leg, raw, with shell (yield after cooking, shell removed)",2.4
1099116,"1 snow crab, body section with 3 legs, cooked, shell removed",54
1099116,"1 snow crab leg (cooked, shell removed)",10
1099116,"1 medium blue (Atlantic) (6 oz live wt) (yield after cooking, shell removed)",48
1099116,"1 medium crab, NFS (yield after cooking, shell removed)",48
1099116,"1 leg claw (cooked, shell removed), NFS",9
1099116,"1 king crab leg, 19"" (cooked, shell removed)",119
1099116,"1 crab (7 oz live weight) (yield after cooking, shell removed)",52
1099116,"1 Pacific (1 lb live weight) (yield after cooking, shell removed)",113
1099116,"1 oz, without shell, cooked",28.35
1099116,"1 cup, cooked, flaked and pieces",118
1099117,"1 can (6.5 oz), drained",125
1099117,1 oz,28.35
1099118,1 medium crab (yield after cooking),65
1099118,"1 oz, cooked",28.35
1099119,"1 oz, without shell, cooked",28.35
1099120,1 crayfish,15
1099120,"1 oz, without shell, cooked",28
1099120,"1 oz, with shell, raw (yield after cooking, shell removed)",2.8
1099120,"1 cup, cooked",140
1099121,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099121,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099121,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099121,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099121,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099121,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099121,"1 oz, without shell, cooked",28
1099121,"1 oz, raw, without shell, yield after cooking",23
1099121,"1 cup, cooked, diced",145
1099122,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099122,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099122,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099122,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099122,"1 lobster tail (8 oz), fresh (yield after cooking, shell removed)",125
1099122,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099122,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099122,"1 oz, without shell, cooked",28
1099122,"1 oz, raw, without shell, yield after cooking",23
1099122,"1 cup, cooked, diced",145
1099123,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099123,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099123,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099123,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099123,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099123,"1 lobster tail (8 oz), fresh (yield after cooking, shell removed)",125
1099123,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099123,"1 oz, without shell, cooked",28.35
1099123,"1 oz, raw, without shell, yield after cooking",23
1099123,"1 cup, cooked, diced",145
1099124,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099124,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099124,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099124,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099124,"1 lobster tail, fresh (8 oz) (yield after cooking, shell removed)",125
1099124,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099124,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099124,"1 oz, without shell, cooked",28.35
1099124,"1 oz, raw, without shell, yield after cooking",23
1099124,"1 cup, cooked, diced",145
1099125,1 medium lobster tail (yield from 2.5 lb lobster),147
1099125,1 small lobster tail (yield from 1 lb lobster),64
1099125,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099125,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099125,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099125,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099125,"1 lobster tail, fresh (8 oz) (yield after cooking, shell removed)",125
1099125,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099125,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099125,1 large lobster tail (yield from 4 lb lobster),227
1099125,"1 oz, without shell",28.35
1099125,"1 cup, cooked, diced",145
1099126,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099126,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099126,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099126,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099126,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099126,"1 lobster tail (8 oz), fresh (yield after cooking, shell removed)",125
1099126,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099126,"1 oz, without shell, cooked",28
1099126,"1 oz, raw, without shell, yield after cooking",23
1099126,"1 cup, cooked, diced",145
1099127,"1 small lobster (1 lb live weight) (yield after cooking, shell removed)",118
1099127,"1 spiny or rock lobster tail (8 oz) frozen (yield after cooking, shell removed)",104
1099127,"1 medium spiny or rock lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099127,"1 medium lobster (2.5 lb live weight) (yield after cooking, shell removed)",295
1099127,"1 lobster tail (8 oz), frozen (yield after cooking, shell removed)",104
1099127,"1 lobster tail (8 oz), fresh (yield after cooking, shell removed)",125
1099127,"1 large lobster (4 lb live weight) (yield after cooking, shell removed)",472
1099127,"1 oz, without shell, cooked",28
1099127,"1 oz, raw, without shell, yield after cooking",23
1099127,"1 cup, cooked, diced",145
1099128,1 oz,28.35
1099129,1 small mussel,10
1099129,1 medium mussel,16
1099129,1 large mussel,20
1099129,"1 oz, without shell",28.35
1099130,1 small mussel,5
1099130,1 medium mussel,8
