1099083,1003,29.82
1099083,1005,4.4
1099083,1004,2.08
1099084,1003,27.29
1099084,1005,1.93
1099084,1004,11.62
1099084,1008,209
1099085,1004,6.42
1099085,1003,22.32
1099085,1008,143
1099085,1005,1.5
1099086,1008,264
1099086,1003,24.6
1099086,1005,4
1099086,1004,17.9
1099087,1008,92
1099087,1005,3.08
1099087,1003,15.58
1099087,1004,1.38
1099088,1008,143
1099088,1004,5.33
1099088,1005,3.76
1099088,1003,18.57
1099089,1008,113
1099089,1005,3.88
1099089,1003,19.14
1099089,1004,1.7
1099090,1003,16.41
1099090,1008,199
1099090,1004,7.58
1099090,1005,15
1099091,1005,15.7
1099091,1004,2.06
1099091,1008,156
1099091,1003,17.18
1099092,1003,16.89
1099092,1005,12.94
1099092,1004,11.93
1099092,1008,231
1099093,1004,2.75
1099093,1005,6.13
1099093,1008,183
1099093,1003,31.02
1099094,1004,5.22
1099094,1008,348
1099094,1003,58.94
1099094,1005,11.65
1099095,1005,2.96
1099095,1004,1.32
1099095,1003,14.93
1099095,1008,93
1099096,1004,1.59
1099096,1008,106
1099096,1005,3.54
1099096,1003,17.9
1099097,1008,139
1099097,1003,23.6
1099097,1005,0.09
1099097,1004,4.28
1099098,1003,20.38
1099098,1004,4.59
1099098,1008,158
1099098,1005,7.26
1099099,1005,15.53
1099099,1003,18.24
1099099,1004,11.38
1099099,1008,242
1099100,1008,209
1099100,1005,11.97
1099100,1004,1.51
1099100,1003,34.05
1099101,1008,86
1099101,1005,3.57
1099101,1003,14.67
1099101,1004,0.96
1099102,1005,4.35
1099102,1008,135
1099102,1004,4.83
1099102,1003,17.49
1099103,1008,135
1099103,1003,17.49
1099103,1005,4.35
1099103,1004,4.83
1099104,1004,1.18
1099104,1008,106
1099104,1003,18.02
1099104,1005,4.48
1099105,1003,15.58
1099105,1005,15.44
1099105,1008,193
1099105,1004,7.2
1099106,1008,150
1099106,1005,16.17
1099106,1004,1.66
1099106,1003,16.31
1099107,1004,11.56
1099107,1005,13.37
1099107,1003,16.09
1099107,1008,226
1099108,1008,171
1099108,1005,7.11
1099108,1004,1.91
1099108,1003,29.21
1099109,1005,4.46
1099109,1003,18.34
1099109,1008,108
1099109,1004,1.2
1099110,1008,192
1099110,1003,16.64
1099110,1004,11.82
1099110,1005,4.05
1099111,1003,17.76
1099111,1004,0.74
1099111,1008,82
1099111,1005,0
1099112,1003,21.31
1099112,1008,132
1099112,1004,4.56
1099112,1005,0.09
1099113,1005,0.1
1099113,1008,102
1099113,1003,21.96
1099113,1004,0.91
1099114,1003,18.5
1099114,1008,190
1099114,1005,12.2
1099114,1004,7
1099115,1005,12.77
1099115,1008,147
1099115,1003,19.37
1099115,1004,1.45
1099116,1005,0
1099116,1008,82
1099116,1004,0.74
1099116,1003,17.76
1099117,1003,17.88
1099117,1004,0.74
1099117,1008,83
1099117,1005,0
1099118,1008,223
1099118,1004,11.36
1099118,1005,10.21
1099118,1003,18.93
1099119,1005,10.21
1099119,1004,11.55
1099119,1008,218
1099119,1003,17.24
1099120,1005,0
1099120,1008,81
1099120,1004,1.19
1099120,1003,16.66
1099121,1004,0.85
1099121,1005,0
1099121,1008,88
1099121,1003,18.88
1099122,1003,19.69
1099122,1005,0.09
1099122,1008,125
1099122,1004,4.58
1099123,1005,0.1
1099123,1004,0.92
1099123,1003,20.29
1099123,1008,95
1099124,1004,11.37
1099124,1005,10.21
1099124,1008,218
1099124,1003,17.72
1099125,1004,0.85
1099125,1005,0
1099125,1003,18.88
1099125,1008,88
1099126,1004,7
1099126,1005,12.2
1099126,1003,17.26
1099126,1008,185
1099127,1003,18.07
1099127,1008,142
1099127,1005,12.77
1099127,1004,1.46
1099128,1005,0
1099128,1008,89
1099128,1004,0.86
1099128,1003,19
1099129,1004,2.24
1099129,1008,86
1099129,1003,11.9
1099129,1005,3.69
1099130,1003,23.7
1099130,1004,4.46
1099130,1005,7.35
1099130,1008,171
1099131,1003,23.7
1099131,1004,4.46
1099131,1005,7.35
1099131,1008,171
1099132,1004,1.71
1099132,1008,51
1099132,1005,2.72
1099132,1003,5.71
1099133,1008,195
1099133,1003,8.16
1099133,1004,12.22
1099133,1005,12.62
1099134,1005,3.34
1099134,1008,94
1099134,1004,5.72
1099134,1003,6.81
1099135,1004,2.1
1099135,1005,3.44
1099135,1008,63
1099135,1003,7.02
1099136,1004,3.4
1099136,1003,11.37
1099136,1008,102
1099136,1005,5.42
1099137,1008,195
1099137,1004,12.22
1099137,1003,8.16
1099137,1005,12.62
1099138,1008,161
1099138,1005,14.67
1099138,1004,7.88
1099138,1003,7.43
1099139,1005,15.36
1099139,1004,2.37
1099139,1008,117
1099139,1003,7.78
1099140,1005,4.25
1099140,1004,2.68
1099140,1008,74
1099140,1003,7.67
1099141,1003,9.2
1099141,1004,2.76
1099141,1005,4.38
1099141,1008,82
1099142,1003,14.38
1099142,1005,3.88
1099142,1004,4.26
1099142,1008,115
1099143,1005,3.88
1099143,1003,14.38
1099143,1008,115
1099143,1004,4.26
1099144,1008,85
1099144,1005,4
1099144,1004,0.6
1099144,1003,14.81
1099145,1003,24.01
1099145,1005,6.33
1099145,1008,137
1099145,1004,0.98
1099146,1008,211
1099146,1004,11.14
1099146,1005,13.03
1099146,1003,13.78
1099147,1008,178
1099147,1004,6.77
1099147,1003,13.21
1099147,1005,15.09
1099148,1008,134
1099148,1005,15.8
1099148,1003,13.83
1099148,1004,1.21
1099149,1004,11.6
1099149,1008,212
1099149,1005,11.02
1099149,1003,15.15
1099150,1004,4.88
1099150,1003,16.23
1099150,1005,1.18
1099150,1008,117
1099151,1005,1.18
1099151,1008,111
1099151,1004,4.19
1099151,1003,16.26
1099152,1005,1.21
1099152,1004,3.6
1099152,1003,16.23
1099152,1008,106
1099153,1003,16.72
1099153,1005,1.21
1099153,1008,87
1099153,1004,1.24
1099154,1003,16.65
1099154,1005,1.31
1099154,1004,1.62
1099154,1008,91
1099155,1008,91
1099155,1004,1.29
1099155,1005,1.16
1099155,1003,17.37
1099156,1008,212
1099156,1003,15.15
1099156,1004,11.6
1099156,1005,11.02
1099157,1003,15.22
1099157,1005,11.02
1099157,1004,9.89
1099157,1008,197
1099158,1005,11.09
1099158,1008,185
1099158,1003,15.16
1099158,1004,8.44
1099159,1004,2.84
1099159,1008,147
1099159,1003,16.77
1099159,1005,12.2
1099160,1004,3.14
1099160,1003,16.72
1099160,1005,12.24
1099160,1008,149
1099161,1004,18.67
1099161,1008,308
1099161,1003,12.67
1099161,1005,22.29
1099162,1005,13.02
1099162,1004,7.24
1099162,1008,179
1099162,1003,14.62
1099163,1003,14.66
1099163,1008,170
1099163,1004,6.18
1099163,1005,13.03
1099164,1003,14.63
1099164,1004,5.28
1099164,1008,162
1099164,1005,13.07
1099165,1005,13.64
1099165,1008,136
1099165,1004,1.7
1099165,1003,15.3
1099166,1004,2
1099166,1008,138
1099166,1003,15.26
1099166,1005,13.68
1099167,1004,3.44
1099167,1003,51.7
1099167,1008,253
1099167,1005,0
1099168,1004,1.36
1099168,1008,100
1099168,1003,20.42
1099168,1005,0
1099169,1003,19.19
1099169,1008,140
1099169,1004,5.35
1099169,1005,2.48
1099170,1004,6.36
1099170,1005,1.58
1099170,1008,149
1099170,1003,21.72
1099171,1004,3.78
1099171,1008,102
1099171,1003,13.69
1099171,1005,2.79
1099172,1005,4.06
1099172,1003,18.5
1099172,1008,147
1099172,1004,5.99
1099173,1005,3.33
1099173,1003,14.8
1099173,1004,4.39
1099173,1008,115
1099174,1004,3.39
1099174,1005,4.37
1099174,1008,94
1099174,1003,11.34
1099175,1005,7.22
1099175,1003,8.05
1099175,1008,97
1099175,1004,4.21
1099176,1004,9.79
1099176,1008,157
1099176,1005,4.57
1099176,1003,12.56
1099177,1003,8.05
1099177,1004,4.21
1099177,1005,7.21
1099177,1008,97
1099178,1003,5.8
1099178,1004,3.47
1099178,1008,107
1099178,1005,13.1
1099179,1008,102
1099179,1004,3.82
1099179,1005,10.31
1099179,1003,6.87
1099180,1008,118
1099180,1003,7.53
1099180,1004,7.1
1099180,1005,6.1
1099181,1008,123
1099181,1005,12.54
1099181,1003,6.72
1099181,1004,5.07
1099182,1004,5.07
1099182,1003,6.72
1099182,1008,123
1099182,1005,12.54
1099183,1008,137
1099183,1004,6.65
1099183,1003,10.61
1099183,1005,9.14
1099184,1004,7.05
1099184,1005,1.58
1099184,1008,156
1099184,1003,21.56
1099185,1004,10.47
1099185,1003,6.98
1099185,1008,149
1099185,1005,6.78
1099186,1005,2.74
1099186,1004,9.24
1099186,1008,184
1099186,1003,22.49
1099187,1008,150
1099187,1003,9.91
1099187,1004,9.6
1099187,1005,5.99
1099188,1004,7.9
1099188,1008,131
1099188,1003,7.63
1099188,1005,7.57
1099189,1005,6.32
1099189,1004,10.26
1099189,1003,12.47
1099189,1008,170
1099190,1004,7.52
1099190,1005,1.84
1099190,1003,21.97
1099190,1008,163
1099191,1008,186
1099191,1005,3.46
1099191,1004,12.38
1099191,1003,15.86
1099192,1003,28.86
1099192,1004,8.25
1099192,1005,1.94
1099192,1008,198
1099193,1008,111
1099193,1005,6.46
1099193,1004,6.53
1099193,1003,7.56
1099194,1004,4.03
1099194,1008,118
1099194,1003,5.61
1099194,1005,15.08
1099195,1008,187
1099195,1003,20.86
1099195,1004,6.23
1099195,1005,11.75
1099196,1004,8.36
1099196,1003,11.55
1099196,1005,16.01
1099196,1008,183
1099197,1008,194
1099197,1005,1.31
1099197,1003,13.5
1099197,1004,14.58
1099198,1005,1.56
1099198,1004,13.84
1099198,1008,197
1099198,1003,15.67
1099199,1008,240
1099199,1003,13.82
1099199,1005,6.86
1099199,1004,17.34
1099200,1004,25.56
1099200,1008,298
1099200,1003,13.1
1099200,1005,3.9
1099201,1008,256
1099201,1004,19.15
1099201,1005,3.88
1099201,1003,17.69
1099202,1005,1.2
1099202,1004,18.84
1099202,1008,253
1099202,1003,18.64
1099203,1003,16.52
1099203,1008,233
1099203,1005,1.88
1099203,1004,17.52
1099204,1003,20.15
1099204,1005,1.58
1099204,1008,160
1099204,1004,7.49
1099205,1004,7.19
1099205,1008,205
1099205,1003,21.04
1099205,1005,12.69
1099206,1008,193
1099206,1005,17.82
1099206,1004,8.45
1099206,1003,11.54
1099207,1008,131
1099207,1003,7.47
1099207,1004,9.18
1099207,1005,4.97
1099208,1004,7.96
1099208,1005,1.84
1099208,1003,20.55
1099208,1008,166
1099209,1008,153
1099209,1004,6.8
1099209,1005,1.59
1099209,1003,20.3
1099210,1004,19.09
1099210,1008,234
1099210,1003,13.28
1099210,1005,2.58
1099211,1004,13.42
1099211,1003,6.76
1099211,1005,7.64
1099211,1008,177
1099212,1004,4.27
1099212,1008,112
1099212,1003,14.31
1099212,1005,3.33
1099213,1004,12.69
1099213,1003,14.87
1099213,1008,189
1099213,1005,3.46
1099214,1004,15.72
1099214,1008,212
1099214,1003,8.87
1099214,1005,8.36
1099215,1005,3.71
1099215,1003,8.94
1099215,1008,238
1099215,1004,20.64
1099216,1003,11.64
1099216,1008,95
1099216,1005,2.68
1099216,1004,3.99
1099217,1005,2.77
1099217,1003,17.92
1099217,1008,198
1099217,1004,12.69
1099218,1008,106
1099218,1003,8.07
1099218,1005,7.2
1099218,1004,5.12
1099219,1004,15.37
1099219,1008,219
1099219,1003,17.29
1099219,1005,1.58
1099220,1005,3.1
1099220,1008,124
1099220,1003,13.07
1099220,1004,6.38
1099221,1008,263
1099221,1003,22.31
1099221,1004,18.08
1099221,1005,1.99
1099222,1005,1.58
1099222,1008,161
1099222,1003,25.4
1099222,1004,5.19
1099223,1003,18.75
1099223,1008,239
1099223,1004,17.46
1099223,1005,1.28
1099224,1003,26.32
1099224,1004,7.38
1099224,1008,189
1099224,1005,2.74
1099225,1004,9.26
1099225,1005,1.49
1099225,1003,15.09
1099225,1008,152
1099226,1003,16.66
1099226,1005,6.52
1099226,1004,8.56
1099226,1008,172
1099227,1004,11.88
1099227,1008,203
1099227,1005,8.29
1099227,1003,15.33
1099228,1003,20.69
1099228,1005,9.26
1099228,1004,14.36
1099228,1008,254
1099229,1003,25.64
1099229,1005,1.59
1099229,1004,2.84
1099229,1008,140
1099230,1008,147
1099230,1005,1.58
1099230,1004,3.53
1099230,1003,25.48
1099231,1008,80
1099231,1004,2.21
1099231,1003,8.26
1099231,1005,7.21
1099232,1008,174
1099232,1005,6.94
1099232,1004,10.63
1099232,1003,13.19
1099233,1005,6.54
1099233,1008,69
1099233,1004,2.5
1099233,1003,6.32
1099234,1008,65
1099234,1004,2.29
1099234,1003,6.33
1099234,1005,6.04
1099235,1005,2.46
1099235,1004,7.06
1099235,1003,11.98
1099235,1008,120
1099236,1008,84
1099236,1005,7.36
1099236,1004,2.67
1099236,1003,8.42
1099237,1003,18.88
1099237,1005,1.58
1099237,1008,129
1099237,1004,5.21
1099238,1004,7.14
1099238,1005,3.5
1099238,1003,10.65
1099238,1008,121
1099239,1004,3.46
1099239,1003,20.46
1099239,1008,125
1099239,1005,1.58
1099240,1004,7.41
1099240,1005,2.74
1099240,1008,156
1099240,1003,19.81
1099241,1004,5.69
1099241,1003,19.29
1099241,1008,135
1099241,1005,1.84
1099242,1004,5.96
1099242,1008,163
1099242,1003,25.73
1099242,1005,1.62
1099243,1005,12.23
1099243,1008,167
1099243,1003,19
1099243,1004,4.64
1099244,1003,10.1
1099244,1008,250
1099244,1004,12.65
1099244,1005,23.86
1099245,1005,23.86
1099245,1008,250
1099245,1004,12.65
1099245,1003,10.1
1099246,1005,6.47
1099246,1003,6.47
1099246,1008,106
1099246,1004,6.45
1099247,1005,15.08
1099247,1003,4.95
1099247,1008,115
1099247,1004,3.98
1099248,1004,5.58
1099248,1005,3.22
1099248,1003,18.97
1099248,1008,137
1099249,1003,21.77
1099249,1005,1.64
1099249,1004,8.9
1099249,1008,173
1099250,1004,9.12
1099250,1003,22.63
1099250,1008,210
1099250,1005,9.26
1099251,1008,174
1099251,1004,8.29
1099251,1005,8.26
1099251,1003,16.25
1099252,1004,12.68
1099252,1008,262
1099252,1003,14.46
1099252,1005,22.46
1099253,1005,26.88
1099253,1004,14.25
1099253,1003,14.33
1099253,1008,293
1099254,1003,21.31
1099254,1005,5.45
1099254,1008,277
1099254,1004,19.1
1099255,1003,28.07
1099255,1008,234
1099255,1004,10.43
1099255,1005,6.53
1099256,1004,3.57
1099256,1008,115
1099256,1003,17.04
1099256,1005,2.74
1099257,1003,11.74
1099257,1004,9.35
1099257,1005,13.61
1099257,1008,185
1099258,1008,137
1099258,1005,3.2
1099258,1004,7.31
1099258,1003,13.96
1099259,1008,147
1099259,1005,1.76
1099259,1003,10.23
1099259,1004,10.94
1099260,1005,4.14
1099260,1004,20.08
1099260,1008,243
1099260,1003,11.62
1099261,1008,158
1099261,1004,9.68
1099261,1005,0.01
1099261,1003,17
1099262,1008,122
1099262,1005,10.76
1099262,1004,1.48
1099262,1003,15.37
1099263,1003,14.42
1099263,1008,105
1099263,1004,3.64
1099263,1005,2.81
1099264,1003,12.02
1099264,1004,20.19
1099264,1005,4.37
1099264,1008,247
1099265,1008,201
1099265,1003,8.52
1099265,1005,2.55
1099265,1004,17.45
1099266,1008,59
1099266,1003,5.33
1099266,1004,1.48
1099266,1005,7.09
1099267,1005,6.59
1099267,1003,5.34
1099267,1004,1.26
1099267,1008,56
1099268,1004,7.86
1099268,1005,2.22
1099268,1008,151
1099268,1003,16.78
1099269,1003,7.14
1099269,1005,15.53
1099269,1008,167
1099269,1004,8.6
1099270,1003,5.06
1099270,1005,3.64
1099270,1008,35
1099270,1004,0.01
1099271,1003,19.63
1099271,1004,12.06
1099271,1008,198
1099271,1005,1.76
1099272,1003,37.83
1099272,1005,10.18
1099272,1008,344
1099272,1004,16.51
1099273,1008,80
1099273,1004,0.69
1099273,1003,16.28
1099273,1005,1.59
1099274,1005,6.58
1099274,1004,5.39
1099274,1003,4.94
1099274,1008,92
1099275,1003,4.03
1099275,1008,107
1099275,1005,15.15
1099275,1004,3.34
1099276,1005,5.02
1099276,1004,2.32
1099276,1008,92
1099276,1003,12.2
1099277,1008,185
1099277,1004,10.45
1099277,1003,20.86
1099277,1005,0.54
1099278,1004,10.45
1099278,1005,0.54
1099278,1003,20.86
1099278,1008,185
1099279,1008,120
1099279,1004,1.56
1099279,1005,3.34
1099279,1003,21.62
1099280,1008,137
1099280,1003,17.48
1099280,1005,5.43
1099280,1004,5.06
1099281,1004,0.75
1099281,1005,3.58
1099281,1008,62
1099281,1003,10.34
1099282,1008,143
1099282,1005,2.96
1099282,1004,8.9
1099282,1003,12.52
1099283,1003,11.56
1099283,1004,24.97
1099283,1005,2.51
1099283,1008,279
1099284,1005,4.27
1099284,1008,105
1099284,1004,4.42
1099284,1003,12.05
1099285,1004,6.8
1099285,1003,20.88
1099285,1005,12.74
1099285,1008,201
1099286,1008,185
1099286,1003,18.03
1099286,1004,11.98
1099286,1005,0.13
1099287,1008,324
1099287,1005,10.59
1099287,1003,19.79
1099287,1004,21.94
1099288,1008,149
1099288,1004,6.36
1099288,1005,1.58
1099288,1003,21.72
1099289,1004,4.36
1099289,1008,85
1099289,1003,5.93
1099289,1005,6.54
1099290,1008,82
1099290,1003,5.94
1099290,1005,6.04
1099290,1004,4.14
1099291,1008,139
1099291,1003,16.7
1099291,1004,6.98
1099291,1005,1.48
1099292,1004,7.05
1099292,1008,156
1099292,1003,21.56
1099292,1005,1.58
1099293,1004,4.93
1099293,1008,133
1099293,1003,7.92
1099293,1005,14.52
1099294,1008,106
1099294,1005,9.94
1099294,1004,3.34
1099294,1003,8.99
1099295,1005,6.47
1099295,1004,3.59
1099295,1008,110
1099295,1003,12.48
1099296,1005,7.68
1099296,1008,117
1099296,1003,11.46
1099296,1004,4.39
1099297,1008,101
1099297,1004,3.8
1099297,1005,8.67
1099297,1003,7.73
1099298,1008,100
1099298,1003,9.19
1099298,1004,3.51
1099298,1005,7.63
1099299,1003,12.2
1099299,1004,8.09
1099299,1005,10.74
1099299,1008,166
1099300,1005,9.27
1099300,1004,10.24
1099300,1003,8.73
1099300,1008,164
1099301,1005,11.1
1099301,1004,5.6
1099301,1003,8.15
1099301,1008,126
1099302,1005,5.61
1099302,1008,154
1099302,1004,10.09
1099302,1003,9.9
1099303,1008,189
1099303,1005,16.24
1099303,1003,11.37
1099303,1004,8.41
1099304,1005,12.31
1099304,1004,5.38
1099304,1008,137
1099304,1003,9.12
1099305,1003,8.74
1099305,1005,10.67
1099305,1004,3.92
1099305,1008,115
1099306,1008,118
1099306,1004,2.92
1099306,1005,16.91
1099306,1003,5.8
1099307,1003,12.5
1099307,1004,5.1
1099307,1005,10.88
1099307,1008,142
1099308,1004,5.07
1099308,1005,15.39
1099308,1008,138
1099308,1003,7.7
1099309,1003,7.85
1099309,1004,5.26
1099309,1008,139
1099309,1005,15.02
1099310,1005,8.84
1099310,1003,7.66
1099310,1008,129
1099310,1004,6.98
1099311,1008,136
1099311,1003,7.54
1099311,1004,5.13
1099311,1005,14.97
1099312,1003,13.18
1099312,1008,172
1099312,1004,10.06
1099312,1005,7.64
1099313,1005,17.23
1099313,1003,7.27
1099313,1008,145
1099313,1004,5
1099314,1004,6.77
1099314,1003,8.5
1099314,1005,12.2
1099314,1008,145
1099315,1003,6.39
1099315,1008,136
1099315,1004,5.15
1099315,1005,15.88
1099316,1003,10.35
1099316,1005,13.39
1099316,1008,153
1099316,1004,6.2
1099317,1008,112
1099317,1004,2.72
1099317,1003,5.07
1099317,1005,16.65
1099318,1004,5.12
1099318,1003,6.28
1099318,1008,137
1099318,1005,15.98
1099319,1003,6.69
1099319,1004,5.17
1099319,1008,138
1099319,1005,15.89
1099320,1008,135
1099320,1004,5.17
1099320,1005,15.54
1099320,1003,6.25
1099321,1004,7.76
1099321,1005,10.71
1099321,1008,157
1099321,1003,10.33
1099322,1004,10.27
1099322,1008,178
1099322,1003,13.57
1099322,1005,8.05
1099323,1008,142
1099323,1004,5.36
1099323,1003,8.07
1099323,1005,14.64
1099324,1008,200
1099324,1005,7.19
1099324,1003,17.49
1099324,1004,10.69
1099325,1005,6.76
1099325,1004,8.33
1099325,1008,160
1099325,1003,13.79
1099326,1005,10.1
1099326,1004,27.37
1099326,1003,19.1
1099326,1008,368
1099327,1008,164
1099327,1003,8.73
1099327,1005,9.27
1099327,1004,10.24
1099328,1005,7.77
1099328,1008,346
1099328,1004,23.56
1099328,1003,24.4
1099329,1004,14.85
1099329,1003,14.57
1099329,1008,219
1099329,1005,6.56
1099330,1008,196
1099330,1003,13.43
1099330,1005,10.32
1099330,1004,11.15
1099331,1005,6.13
1099331,1008,178
1099331,1004,7.47
1099331,1003,20.67
1099332,1005,15.32
1099332,1008,138
1099332,1003,6.8
1099332,1004,5.37
1099333,1003,5.37
1099333,1008,135
1099333,1005,16.28
1099333,1004,5.18
1099334,1003,6.26
1099334,1008,143
1099334,1004,8.27
1099334,1005,10.43
1099335,1008,273
1099335,1003,17.98
1099335,1004,20.7
1099335,1005,2.58
1099336,1008,139
1099336,1005,16.78
1099336,1004,5
1099336,1003,6.42
1099337,1004,5.49
1099337,1003,4.63
1099337,1005,16.4
1099337,1008,134
1099338,1005,16.8
1099338,1003,4.86
1099338,1008,142
1099338,1004,6.01
1099339,1003,6.32
1099339,1004,7.61
1099339,1005,13.94
1099339,1008,151
1099340,1008,152
1099340,1005,14.83
1099340,1004,7.73
1099340,1003,5.9
1099341,1003,7.15
1099341,1005,15.88
1099341,1004,5.54
1099341,1008,143
1099342,1008,142
1099342,1003,6.73
1099342,1005,16.8
1099342,1004,4.99
1099343,1004,6.33
1099343,1005,11.68
1099343,1003,5.4
1099343,1008,125
1099344,1004,5.69
1099344,1003,7.86
1099344,1008,127
1099344,1005,11.11
1099345,1008,136
1099345,1003,9.99
1099345,1004,8.7
1099345,1005,4.13
1099346,1003,18.75
1099346,1008,159
1099346,1005,1.92
1099346,1004,8.11
1099347,1004,3.84
1099347,1005,5.06
1099347,1008,109
1099347,1003,13.08
1099348,1008,183
1099348,1004,11.04
1099348,1005,7.42
1099348,1003,13.1
1099349,1004,6.46
1099349,1008,129
1099349,1005,12.53
1099349,1003,5.13
1099350,1004,6.22
1099350,1005,12.48
1099350,1008,125
1099350,1003,5.26
1099351,1004,5.48
1099351,1003,6.8
1099351,1005,15.63
1099351,1008,141
1099352,1003,19.03
1099352,1005,6.3
1099352,1004,6.68
1099352,1008,166
1099353,1005,14.48
1099353,1008,143
1099353,1004,5.64
1099353,1003,8.34
1099354,1003,8.36
1099354,1008,140
1099354,1005,14.48
1099354,1004,5.3
1099355,1004,4.1
1099355,1008,108
1099355,1003,9.64
1099355,1005,8.16
1099356,1004,6.31
1099356,1008,120
1099356,1003,7.26
1099356,1005,8.9
1099357,1008,148
1099357,1004,6.14
1099357,1003,7.73
1099357,1005,15.47
1099358,1008,140
1099358,1005,15.23
1099358,1004,5.67
1099358,1003,6.99
1099359,1004,5.44
1099359,1003,6.92
1099359,1008,136
1099359,1005,14.87
1099360,1008,139
1099360,1005,15.23
1099360,1004,5.44
1099360,1003,7.38
1099361,1004,6.16
1099361,1005,13.56
1099361,1008,146
1099361,1003,8.95
1099362,1008,118
1099362,1003,11.96
1099362,1004,4.76
1099362,1005,6.96
1099363,1004,5.44
1099363,1008,136
1099363,1005,15.17
1099363,1003,7.12
1099364,1003,11.6
1099364,1005,7.69
1099364,1008,157
1099364,1004,9.02
1099365,1004,5.84
1099365,1005,16.97
1099365,1008,148
1099365,1003,6.46
1099366,1004,2.36
1099366,1005,13.57
1099366,1008,103
1099366,1003,7.15
1099367,1003,8.12
1099367,1004,5.8
1099367,1005,12.78
1099367,1008,136
1099368,1004,5.47
1099368,1008,135
1099368,1005,15.44
1099368,1003,5.67
1099369,1005,15.66
1099369,1004,6.18
1099369,1003,5.72
1099369,1008,141
1099370,1003,11.96
1099370,1005,8.11
1099370,1008,162
1099370,1004,9.22
1099371,1008,144
1099371,1004,5.49
1099371,1005,7.95
1099371,1003,15.64
1099372,1004,4.88
1099372,1005,11.74
1099372,1003,20.04
1099372,1008,172
1099373,1005,2.56
1099373,1003,20.85
1099373,1004,18.7
1099373,1008,262
1099374,1005,5.5
1099374,1008,168
1099374,1004,11.04
1099374,1003,11.74
1099375,1005,8.06
1099375,1004,7.24
1099375,1008,173
1099375,1003,18.78
1099376,1004,6.16
1099376,1003,15.47
1099376,1008,145
1099376,1005,7.29
1099377,1008,200
1099377,1004,11.08
1099377,1005,12.94
1099377,1003,11.87
1099378,1003,14.32
1099378,1008,191
1099378,1005,10.57
1099378,1004,9.85
1099379,1004,14.75
1099379,1005,2.58
1099379,1008,205
1099379,1003,14.57
1099380,1003,13.93
1099380,1005,10.31
1099380,1008,217
1099380,1004,13.06
1099381,1004,3.8
1099381,1003,17.52
1099381,1005,1.03
1099381,1008,113
1099382,1003,17.12
1099382,1004,18.16
1099382,1008,246
1099382,1005,2.58
1099383,1005,9.11
1099383,1003,15.82
1099383,1008,192
1099383,1004,9.91
1099384,1005,15.05
1099384,1004,5.64
1099384,1003,8.46
1099384,1008,145
1099385,1004,5.5
1099385,1005,16.43
1099385,1008,146
1099385,1003,7.3
1099386,1003,6.02
1099386,1004,5.18
1099386,1005,14.7
1099386,1008,130
1099387,1005,15.05
1099387,1004,5.23
1099387,1003,6.31
1099387,1008,133
1099388,1008,142
1099388,1005,16.25
1099388,1003,7.13
1099388,1004,5.25
1099389,1003,10.21
1099389,1008,140
1099389,1004,7.25
1099389,1005,8.26
1099390,1008,136
1099390,1004,5.37
1099390,1003,8.18
1099390,1005,13.45
1099391,1008,134
1099391,1005,15.39
1099391,1003,6.46
1099391,1004,5.22
1099392,1008,233
1099392,1005,9.32
1099392,1003,21.08
1099392,1004,11.86
1099393,1004,14.88
1099393,1003,15.34
1099393,1008,209
1099393,1005,2.63
1099394,1003,19.04
1099394,1005,6.77
1099394,1004,15.31
1099394,1008,246
1099395,1003,6.93
1099395,1008,196
1099395,1004,16.22
1099395,1005,5.22
1099396,1003,15.08
1099396,1008,136
1099396,1004,5.49
1099396,1005,5.72
1099397,1004,8.16
1099397,1003,14.98
1099397,1005,9.83
1099397,1008,175
1099398,1008,117
1099398,1003,8.73
1099398,1005,9.83
1099398,1004,4.72
1099399,1008,271
1099399,1005,10.76
1099399,1004,17.63
1099399,1003,16.54
1099400,1004,13.06
1099400,1003,13.93
1099400,1008,217
1099400,1005,10.31
1099401,1005,3.67
1099401,1003,18.1
1099401,1004,15.45
1099401,1008,230
1099402,1005,6.09
1099402,1004,8.94
1099402,1008,174
1099402,1003,16.39
1099403,1003,8.45
1099403,1004,15.48
1099403,1005,11.73
1099403,1008,220
1099404,1008,95
1099404,1004,0.46
1099404,1005,15
1099404,1003,7.62
1099405,1008,151
1099405,1004,9.73
1099405,1003,9.91
1099405,1005,5.49
1099406,1003,10.12
1099406,1004,7.18
1099406,1005,15.4
1099406,1008,168
1099407,1005,13.92
1099407,1003,9.02
1099407,1008,139
1099407,1004,5.13
1099408,1005,15.39
1099408,1004,5.16
1099408,1008,128
1099408,1003,4.57
1099409,1005,16.53
1099409,1004,5.12
1099409,1003,5.41
1099409,1008,135
1099410,1004,4.92
1099410,1008,131
1099410,1003,5.53
1099410,1005,15.75
1099411,1005,16.12
1099411,1003,5.34
1099411,1008,134
1099411,1004,5.15
1099412,1003,6.3
1099412,1005,14.79
1099412,1008,131
1099412,1004,5.1
1099413,1008,134
1099413,1004,5.04
1099413,1003,6.58
1099413,1005,15.74
1099414,1003,12.02
1099414,1008,146
1099414,1005,8.47
1099414,1004,7.02
1099415,1003,17.5
1099415,1008,202
1099415,1004,10.98
1099415,1005,7.19
1099416,1003,12.22
1099416,1008,143
1099416,1004,7.5
1099416,1005,6.28
1099417,1004,10.44
1099417,1005,7.17
